Name Prefix,First Name,Middle Name,Last Name,Name Suffix,Phonetic First Name,Phonetic Middle Name,Phonetic Last Name,Nickname,File As,E-mail 1 - Label,E-mail 1 - Value,Phone 1 - Label,Phone 1 - Value,Address 1 - Label,Address 1 - Country,Address 1 - Street,Address 1 - Extended Address,Address 1 - City,Address 1 - Region,Address 1 - Postal Code,Address 1 - PO Box,Organization Name,Organization Title,Organization Department,Birthday,Event 1 - Label,Event 1 - Value,Relation 1 - Label,Relation 1 - Value,Website 1 - Label,Website 1 - Value,Custom Field 1 - Label,Custom Field 1 - Value,Notes,Labels
,I - WW 44029090,,LIMECH MANUFACTURING TRADING CORP,,,,,,,,,,+63 47 252 1811,,Philippines,,,Subic Bay Freeport Zone,"38 Golden Future Street, Lot 65A, Subic Bay Industrial Park Phase 1, Subic Bay Freepot Zone, Olongapo City, Zambales, Unit J, 38 Golden Future St, Subic Bay Freeport Zone, Zambales, Philippines",,,LIMECH MANUFACTURING TRADING CORP,,,,,,,,,,,,,
,I - WW 44029090,,S K K STEEL CORP,,,,,,,,,,+63 45 821 5931,,Philippines,,,San Simon,"XQV2+P46, San Simon, Pampanga, Philippines",,,S K K STEEL CORP,,,,,,,,,,,,,
,I - WW 44029090,,MULTI TEK FASTENERS INC,,,,,,,,,,+63 45 499 3308,,Philippines,,,Angeles,"Building N 4355 Panday Pira Avenue and Gil Puyat Highway, Zone, Clark Freeport, Angeles, 2023 Pampanga, Philippines",,,MULTI TEK FASTENERS INC,,,,,,,,,,,,,
,I - WW 44029090,,HEARTFIELD ATELIER CORPORATION,,,,,,,,,,+63 45 499 3280,,Philippines,,,Angeles,"Bldg. 12C, Philexcel Business Center, Manuel A. Roxas Highway, Clark Freeport Zone, Angeles, 2023 Pampanga, Philippines",,,HEARTFIELD ATELIER CORPORATION,,,,,,,,,,,,,
,I - WW 44029090,,JOREJO TRADING,,,,,,,,,,+63 45 323 4027,,Philippines,,,Angeles,"Lot 18C, Aniceto Gueco St, Angeles, 2009 Pampanga, Philippines",,,JOREJO TRADING,,,,,,,,,,,,,
,I - WW 44029090,,SAN CARLOS BIOENERGY INC,,,,,,,,,,+63 34 312 5539,,Philippines,,,San Carlos City,"Brgy, GC7C+GFV Eco Zone, San Carlos City, 6127 Negros Occidental, Philippines",,,SAN CARLOS BIOENERGY INC,,,,,,,,,,,,,
,I - WW 44029090,,ST JANE INTERNATIONAL INC,,,,,,,,,,+63 32 340 0415,,Philippines,,,Lapu-Lapu City,"8XFM+FGM, 5th Street Cor 2nd Ave Mepz-1, MEPZ 1, Lapu-Lapu City, 6015 Cebu, Philippines",,,ST JANE INTERNATIONAL INC,,,,,,,,,,,,,
,I - WW 44029090,,PET PLUS GLOBAL MARKETING CORP,,,,,,,,,,+63 2733592,,Philippines,,,Quezon City,"4, 1296 Epifanio de los Santos Ave, Quezon City, Metro Manila, Philippines",,,PET PLUS GLOBAL MARKETING CORP,,,,,,,,,,,,,
,I - WW 44029090,,TO THE ORDER OF DBS BANK LIMITED,,,,,,,,,,+63 2 8816 9150,,Philippines,,,Makati,"BPI Building, Ayala Avenue, corner Paseo de Roxas, H24C+Q63, Makati, Metro Manila, Philippines",,,TO THE ORDER OF DBS BANK LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,OH MAGIC,,,,,,,,,,+52 664 362 3459,,Mexico,,,Tijuana,"Av. Francisco I. Madero 1248, Zona Centro, 22000 Tijuana, B.C., Mexico",,,OH MAGIC,,,,,,,,,,,,,
,I - WW 44029090,,MELCHOR CALDERON,,,,,,,,,,+52 661 614 1739,,Mexico,,,Playas de Rosarito,"Calle Melchor Ocampo 22500, Reforma, 22704 Playas de Rosarito, B.C., Mexico",,,MELCHOR CALDERON,,,,,,,,,,,,,
,I - WW 44029090,,CABEY PVT LTD CO,,,,,,,,,,+251 93 000 9728,,Ethiopia,,,Addis Ababa,"Kolfe Karanio Kolfe karanio, Addis Ababa, Ethiopia",,,CABEY PVT LTD CO,,,,,,,,,,,,,
,I - WW 44029090,,MERAKA LESOTHO PTY LTD,,,,,,,,,,+266 5372 3403,,Lesotho,,,Foso,"PGJQ+P7W, Foso, Lesotho",,,MERAKA LESOTHO PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,CENTRAL COFFINS BOTSWANA PTY LIMITED,,,,,,,,,,+267 73 959 292,,Botswana,,,Serowe,"HPHV+Q6R, Serowe, Botswana",,,CENTRAL COFFINS BOTSWANA PTY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,RETAIL HOLDINGS BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,+267 73 252 521,,Botswana,,,Gaborone,"Plot 13519 Mogoditshane, Gaborone, Botswana",,,RETAIL HOLDINGS BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,KALA HARI TRADING CO,,,,,,,,,,+267 71 810 961,,Botswana,,,Gaborone,"61687 Mabeleapodi, Gaborone, Botswana",,,KALA HARI TRADING CO,,,,,,,,,,,,,
,I - WW 44029090,,PROLICK BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,+267 659 0000,,Botswana,,,Ghanzi,"Plot 1278, Bosele Industrial, Ghanzi, Botswana",,,PROLICK BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,SEFALANA TRADING PTY LTD,,,,,,,,,,+267 397 3866,,Botswana,,,Gaborone,"Sefalana Hyper Store, 20609 Magochanyama, Gaborone, Botswana",,,SEFALANA TRADING PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,KNOCKOUT CASH CARRY PROPRIETARY LIMITED,,,,,,,,,,+267 395 8054,,Botswana,,,Gaborone,"5619 Lejara, Gaborone, Botswana",,,KNOCKOUT CASH CARRY PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,HD TYRES BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,+267 395 7500,,Botswana,,,Gaborone,"8WF3+F35, Old Industrial Street, Gaborone, Botswana",,,HD TYRES BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,VIVO ENERGY BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,+267 395 3025,,Botswana,,,Gaborone,"The Fields Precinct, Plot 54349 CBD, Office Block B , First Floor, Corner of Molepolole Rd and, Western Commercial Rd, Gaborone, Botswana",,,VIVO ENERGY BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,THOLO HOLDINGS PROPRIETARY LIMITED,,,,,,,,,,+267 393 9405,,Botswana,,,Gabane,"Plot 1040, Gabane, Botswana",,,THOLO HOLDINGS PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,GOODWILL CHICKENS PROPRIETARY LIMITED,,,,,,,,,,+267 392 5619,,Botswana,,,Gaborone,"8WHX+98M, Gaborone, Botswana",,,GOODWILL CHICKENS PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,MAXISAVE BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,+267 392 4539,,Botswana,,,Gaborone,"Madirelo, Gaborone, Botswana",,,MAXISAVE BOTSWANA PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,BOTSWANA AGRICULTURAL MARKETING BOARD,,,,,,,,,,+267 392 2826,,Botswana,,,Gaborone,"8VMW+87V, New Lobatse Rd, Gaborone, Botswana",,,BOTSWANA AGRICULTURAL MARKETING BOARD,,,,,,,,,,,,,
,I - WW 44029090,,BUILDERS TRADE DEPOT BOTSWANA PTY LTD,,,,,,,,,,+267 311 0778,,Botswana,,,Gaborone,"Plot 1416 Molepolole Road, Gaborone, Botswana",,,BUILDERS TRADE DEPOT BOTSWANA PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,TROPICANA FRANCISTOWN PROPRIETARY LIMITED,,,,,,,,,,+267 241 3446,,Botswana,,,Francistown,"kasane, RG24+F39, Kazungula Rd, Francistown, Botswana",,,TROPICANA FRANCISTOWN PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,OK BAZAARS LESOTHO PTY LTD,,,,,,,,,,+266 2243 0380,,Lesotho,,,,Lesotho,,,OK BAZAARS LESOTHO PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,WINDHOEK FUEL CENTRE CC,,,,,,,,,,+264 61 252 059,,Namibia,,,Windhoek,"93PP+PH8, Windhoek, Namibia",,,WINDHOEK FUEL CENTRE CC,,,,,,,,,,,,,
,I - WW 44029090,,LOTI BRICK PTY LTD,,,,,,,,,,+266 2231 4225,,Lesotho,,,Maseru,"Koffi Annan Rd, Maseru, Lesotho",,,LOTI BRICK PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,YOGAS LIMITED,,,,,,,,,,+265 999 12 05 70,,Malawi,,,Lilongwe,"2QPF+WJ5, Thiwi Street, Lilongwe, Malawi",,,YOGAS LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,SPARK CHARCOAL INVESTMENT CC,,,,,,,,,,+264 81 591 7535,,Namibia,,,Windhoek,"F3RJ+C54, Windhoek, Namibia",,,SPARK CHARCOAL INVESTMENT CC,,,,,,,,,,,,,
,I - WW 44029090,,WILKEN INVESTMENTS CC NBOX 96 ORANDJEMUND NAMIBIA NEIGHT,,,,,,,,,,+264 81 414 3249,,Namibia,,,Oranjemund,"23015 7 Outercrescent, Oranjemund, Namibia",,,WILKEN INVESTMENTS CC NBOX 96 ORANDJEMUND NAMIBIA NEIGHT,,,,,,,,,,,,,
,I - WW 44029090,,KUNENE WHOLESALE CC NP O BOX 15646 OSHAKATI NERF 1331 OSHAKATI,,,,,,,,,,+264 81 388 8691,,Namibia,,,Oshakati,"6P96+48G, Oshakati, Namibia",,,KUNENE WHOLESALE CC NP O BOX 15646 OSHAKATI NERF 1331 OSHAKATI,,,,,,,,,,,,,
,I - WW 44029090,,ROSH PINAH GROCERS CC,,,,,,,,,,+264 81 255 1147,,Namibia,,,Rosh Pinah,"nr.212, 23014, Ondye, Rosh Pinah, Namibia",,,ROSH PINAH GROCERS CC,,,,,,,,,,,,,
,I - WW 44029090,,ERONGO TRADING CC,,,,,,,,,,+264 81 151 8190,,Namibia,,,Walvis Bay,"Kuisebmund, 7067 Himalaya street, Walvis Bay, Namibia",,,ERONGO TRADING CC,,,,,,,,,,,,,
,I - WW 44029090,,THE KAMANJAB SERVICE STATION AND GE,,,,,,,,,,+264 67 330 002,,Namibia,,,Kamanjab,"5 Dr, Sam Nuyoma Avenue, Kamanjab, Namibia",,,THE KAMANJAB SERVICE STATION AND GE,,,,,,,,,,,,,
,I - WW 44029090,,WINDHOEK COAL DISTRIBUTORS PTY LT,,,,,,,,,,+264 67 221 346,,Namibia,,,Tsumeb,"QP38+72J, 6th Street, Tsumeb, Namibia",,,WINDHOEK COAL DISTRIBUTORS PTY LT,,,,,,,,,,,,,
,I - WW 44029090,,DOWNS INVESTMENTS CC NPO BOX 7009 OSHAKATI NAMIBIA NERF 1320 MAIN,,,,,,,,,,+264 65 226 452,,Namibia,,,Oshakati,"6MGV+52F, Oshakati, Namibia",,,DOWNS INVESTMENTS CC NPO BOX 7009 OSHAKATI NAMIBIA NERF 1320 MAIN,,,,,,,,,,,,,
,I - WW 44029090,,SEA PRIDE FOOD SERVICES PTY,,,,,,,,,,+264 61 415 050,,Namibia,,,Windhoek,"33 Nickel Street, Windhoek, Namibia",,,SEA PRIDE FOOD SERVICES PTY,,,,,,,,,,,,,
,I - WW 44029090,,WOOLWORTHS NAMIBIA PTY LTD,,,,,,,,,,+264 61 402 257,,Namibia,,,Windhoek,"The Grove Mall of Namibia, Chasie Street, Windhoek, Namibia",,,WOOLWORTHS NAMIBIA PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,NAMIBIAN FRESH PRODUCE MARKET PTY LTD,,,,,,,,,,+264 61 377 170,,Namibia,,,Windhoek,"93FG+9JH, Windhoek, Namibia",,,NAMIBIAN FRESH PRODUCE MARKET PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,TAEUBER CORSSEN SWA PTY LTD,,,,,,,,,,+264 61 293 2000,,Namibia,,,Windhoek,"11 Ruhr Street, Windhoek, Namibia",,,TAEUBER CORSSEN SWA PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,SHIELD VETERINARY SUPPLIES PROPRIETARY LIMITED,,,,,,,,,,+267 75 050 387,,Botswana,,,Palapye,"F39W+62, Palapye, Botswana",,,SHIELD VETERINARY SUPPLIES PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,RELIANCE AGRITECH PROPRIETARY LIMITED,,,,,,,,,,+267 76 266 328,,Botswana,,,Gaborone,"A1, Gaborone, Botswana",,,RELIANCE AGRITECH PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,SUPA FEEDS PROPRIETARY LIMITED,,,,,,,,,,+267 77 833 377,,Botswana,,,Gaborone,"Unit 1, Plot 28 Mmamashia, Gaborone, Botswana",,,SUPA FEEDS PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,THE SPAR GROUP LTD,,,,,,,,,,+27 11 316 1616,,South Africa,,,Olifantsfontein,"12 Spanner Rd, Clayville Industrial, Olifantsfontein, 1666, South Africa",,,THE SPAR GROUP LTD,,,,,,,,,,,,,
,I - WW 44029090,,B BRAUN PHARMACEUTICALS EPZ LIMITED,,,,,,,,,,+355 298 20990,,Kenya,,,Athi River,"Athi River, Kenya",,,B BRAUN PHARMACEUTICALS EPZ LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,KERRY GAS SUPPLIES LTD,,,,,,,,,,+353 86 803 8692,,Ireland,,,Tralee,"N/A, Barrakilla, Tralee, Co. Kerry, V92 P8YY, Ireland",,,KERRY GAS SUPPLIES LTD,,,,,,,,,,,,,
,I - WW 44029090,,SIOEN UK LIMITED,,,,,,,,,,+353 74 953 1169,,Ireland,,,Derrybeg,"Gweedore Industrial Estate, Ardnagappary, Bunbeg, Co. Donegal, Ireland",,,SIOEN UK LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,CEVA LOGISTICS PORTUGAL,,,,,,,,,,+351 21 942 7710,,Portugal,,,Lisboa,"Avenida Dom João Ii Edif. Dom João Ii, Lt. 1/06.02.3, 4º B, Lisboa, 1990-203 Lisboa, Portugal",,,CEVA LOGISTICS PORTUGAL,,,,,,,,,,,,,
,I - WW 44029090,,SILVA AMP SANTOS LDA,,,,,,,,,,+351 21 813 1164,,Portugal,,,Lisboa,"R. Damasceno Monteiro N.º 112 C, 1170-110 Lisboa, Portugal",,,SILVA AMP SANTOS LDA,,,,,,,,,,,,,
,I - WW 44029090,,BERLIN PACKAGING IBERIA SLU,,,,,,,,,,+34 957 65 09 25,,Spain,,,Montilla,"Carr. Córdoba - Málaga, 793, 14550 Montilla, Córdoba, Spain",,,BERLIN PACKAGING IBERIA SLU,,,,,,,,,,,,,
,I - WW 44029090,,BERLIN PACKAGING JUVASA S L,,,,,,,,,,+34 955 67 50 06,,Spain,,,Dos Hermanas,"Av. de Andalucia, S/N, 41702 Dos Hermanas, Sevilla, Spain",,,BERLIN PACKAGING JUVASA S L,,,,,,,,,,,,,
,I - WW 44029090,,LLC GASTRONOMIK,,,,,,,,,,+34 933 71 11 03,,Spain,,,Sant Just Desvern,"Carrer Joan de la Cierva, 10, 08960 Sant Just Desvern, Barcelona, Spain",,,LLC GASTRONOMIK,,,,,,,,,,,,,
,I - WW 44029090,,AROLA ADUANAS Y CONSIGNACIONES S L,,,,,,,,,,+34 913 50 36 75,,Spain,,,Madrid,"C. del Torpedero Tucumán, 22, Chamartín, 28016 Madrid, Spain",,,AROLA ADUANAS Y CONSIGNACIONES S L,,,,,,,,,,,,,
,I - WW 44029090,,AGENCIA FERNANDEZ DE SOLA SL VCI,,,,,,,,,,+34 902 36 44 83,,Spain,,,Barcelona,"Carrer de Pujades, 77-79, Piso 8 Puerta 3, Sant Martí, 08005 Barcelona, Spain",,,AGENCIA FERNANDEZ DE SOLA SL VCI,,,,,,,,,,,,,
,I - WW 44029090,,JET MULTIMEDIA,,,,,,,,,,+34 902 01 00 20,,Spain,,,Madrid,"C. de Estébanez Calderón, 5, Tetuán, 28020 Madrid, Spain",,,JET MULTIMEDIA,,,,,,,,,,,,,
,I - WW 44029090,,IMERYS METALCASTING FRANCE SARL,,,,,,,,,,+33 2 40 45 89 00,,France,,,Montoir-de-Bretagne,"Rue du Doris, 44550 Montoir-de-Bretagne, France",,,IMERYS METALCASTING FRANCE SARL,,,,,,,,,,,,,
,I - WW 44029090,,TOKHEIM SOFITAM APPLICATIONS SAS,,,,,,,,,,+33 1 49 90 77 00,,France,,,Villepinte,"Immeuble Le Cézanne, 33 All. des Impressionnistes, 93420 Villepinte, France",,,TOKHEIM SOFITAM APPLICATIONS SAS,,,,,,,,,,,,,
,I - WW 44029090,,VTRACO,,,,,,,,,,+32 495 57 87 23,,Belgium,,,Villers-la-Ville,"Rue de l'Eglise 10, 1495 Villers-la-Ville, Belgium",,,VTRACO,,,,,,,,,,,,,
,I - WW 44029090,,PGS ANTWERP NV,,,,,,,,,,+32 3 543 93 34,,Belgium,,,Antwerpen,"Mulhouselaan-Noord 5/7, 2030 Antwerpen, Belgium",,,PGS ANTWERP NV,,,,,,,,,,,,,
,I - WW 44029090,,SAKINA TRADING CO,,,,,,,,,,+32 3 322 20 89,,Belgium,,,Antwerpen,"Van Havrelei 58, 2100 Antwerpen, Belgium",,,SAKINA TRADING CO,,,,,,,,,,,,,
,I - WW 44029090,,ARCELORMITTAL LOGISTICS BELGIUM NV,,,,,,,,,,+32 3 303 06 00,,Belgium,,,Antwerpen,"Noorderlaan 147, 2030 Antwerpen, Belgium",,,ARCELORMITTAL LOGISTICS BELGIUM NV,,,,,,,,,,,,,
,I - WW 44029090,,CAP NSH SRL,,,,,,,,,,+32 2 653 42 90,,Belgium,,,Rixensart,"Av. Normande 10, 1332 Rixensart, Belgium",,,CAP NSH SRL,,,,,,,,,,,,,
,I - WW 44029090,,TURBOMACH NETHERLANDS BV,,,,,,,,,,+31 71 408 0919,,Netherlands,,,Sassenheim,"Rijksstraatweg 22g, 2171 AL Sassenheim, Netherlands",,,TURBOMACH NETHERLANDS BV,,,,,,,,,,,,,
,I - WW 44029090,,ECU LINE ROTTERDAM B V,,,,,,,,,,+31 10 495 0444,,Netherlands,,,Botlek Rotterdam,"Nieuwesluisweg 240, 3197 KV Botlek Rotterdam, Netherlands",,,ECU LINE ROTTERDAM B V,,,,,,,,,,,,,
,I - WW 44029090,,SB SANIBOYS P C,,,,,,,,,,+30 698 040 4044,,Greece,,,Larisa,"Elli Lampeti 53, Larisa 413 35, Greece",,,SB SANIBOYS P C,,,,,,,,,,,,,
,I - WW 44029090,,CHOPPIES DISTRIBUTION CENTRE PROPRIETARY LIMITED,,,,,,,,,,+27 87 750 9001,,South Africa,,,Johannesburg,"65 Mimetes Rd, Denver, Johannesburg, 2011, South Africa",,,CHOPPIES DISTRIBUTION CENTRE PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,MALUTI AGRI PTY LTD,,,,,,,,,,+27 83 527 2804,,South Africa,,,Ladybrand,"S386 road, Wilgehof, Ladybrand, 9301, South Africa",,,MALUTI AGRI PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,ALLENJI TRADING ENTERPRISES PTY LTD,,,,,,,,,,+27 83 330 5287,,South Africa,,,Dannhauser,"0522 Allen Dannhauser, Allen, Dannhauser, 3080, South Africa",,,ALLENJI TRADING ENTERPRISES PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,AGENBAG TRADERS CC,,,,,,,,,,+27 71 059 5024,,South Africa,,,Lichtenburg,"11 Wouter Rd, Retiefs Park, Lichtenburg, 2740, South Africa",,,AGENBAG TRADERS CC,,,,,,,,,,,,,
,I - WW 44029090,,SIYAYA DISTRIBUTORS,,,,,,,,,,+27 33 342 1100,,South Africa,,,Pietermaritzburg,"441 Pietermaritz St, Pietermaritzburg, 3201, South Africa",,,SIYAYA DISTRIBUTORS,,,,,,,,,,,,,
,I - WW 44029090,,TROPICAL WHOLESALERS PROPRIETARY LIMITED,,,,,,,,,,+27 21 813 6583,,Botswana,,,Gaborone,"9WF8+VGC, Gaborone, Botswana",,,TROPICAL WHOLESALERS PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,IMPALA PLATINUM LTD,,,,,,,,,,+27 12 810 2400,,South Africa,,,Pretoria,"358 Rossouw St, Murrayfield, Pretoria, 0184, South Africa",,,IMPALA PLATINUM LTD,,,,,,,,,,,,,
,I - WW 44029090,,ZEYHERI HOLDINGS PROPRIETARY LIMITED,,,,,,,,,,+27 11 485 4490,,South Africa,,,Johannesburg,"24A Tregoning St, Linksfield, Johannesburg, 2192, South Africa",,,ZEYHERI HOLDINGS PROPRIETARY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,KUNENE WHOLESALE CC,,,,,,,,,,+264 61 257 068,,Namibia,,,Windhoek,"34 Kalie Roodt Street, Windhoek, Namibia",,,KUNENE WHOLESALE CC,,,,,,,,,,,,,
,I - WW 44029090,,WECKE VOIGTS PTY LTD,,,,,,,,,,+264 61 217 520,,Namibia,,,Windhuk,"Tommie, Muller, Windhuk, Namibia",,,WECKE VOIGTS PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,JOSE LUIS MEDRANO LAURA MERCOMEX IMPORTACIONES,,,,,,,,,,+52 656 695 2533,,Mexico,,,Juárez,"Manuel Herrera Lazo 405, 32703 Juárez, Chih., Mexico",,,JOSE LUIS MEDRANO LAURA MERCOMEX IMPORTACIONES,,,,,,,,,,,,,
,I - WW 44029090,,SAMADARI LIMITED,,,,,,,,,,+254 720 900888,,Kenya,,,Watamu,"Gede Watamu Rd, Watamu, Kenya",,,SAMADARI LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,TANK INVESTMENTS PTY LTD,,,,,,,,,,+255 744 345 329,,Tanzania,,,Dar es Salaam,"66XQ+R7Q, Dar es Salaam, Tanzania",,,TANK INVESTMENTS PTY LTD,,,,,,,,,,,,,
,I - WW 44029090,,DAR DUTY FREE LTD,,,,,,,,,,+255 716 777 755,,Tanzania,,,Dar es Salaam,"67GC+G4G, Kimweri Ave, Dar es Salaam, Tanzania",,,DAR DUTY FREE LTD,,,,,,,,,,,,,
,I - WW 44029090,,VIKUDHA TANZANIA LIMITED,,,,,,,,,,+255 712 138 841,,Tanzania,,,Dar es Salaam,"Makumbusho area, Plot No 275, Block 4 Malanga St, Dar es Salaam, Tanzania",,,VIKUDHA TANZANIA LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,TAN KO MIRAE GREEN COMPANY LIMITED,,,,,,,,,,+255 692 646 477,,Tanzania,,,Mkuranga,"DUNDANI INDUSTRIAL PARK, Mkuranga, Tanzania",,,TAN KO MIRAE GREEN COMPANY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,SABBAH ENGINEERING GROUP COMPANY LIMITED,,,,,,,,,,+255 679 095 711,,Tanzania,,,Dar es Salaam,"1 Makaburi Street, Dar es Salaam, Tanzania",,,SABBAH ENGINEERING GROUP COMPANY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,MBALAWALA WOMEN ORGANIZATION MWO,,,,,,,,,,+255 656 971 491,,Tanzania,,,Dodoma,"NSSF building, Dodoma, Tanzania",,,MBALAWALA WOMEN ORGANIZATION MWO,,,,,,,,,,,,,
,I - WW 44029090,,BUSOLWA MINING LIMITED,,,,,,,,,,+255 624 287 532,,Tanzania,,,Geita,"628Q+983, Geita, Tanzania",,,BUSOLWA MINING LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,GAME DISCOUNT WORLD TANZANIA LIMITED,,,,,,,,,,+255 22 219 7800,,Tanzania,,,Dar es Salaam,"Sam Nujoma Rd Plot 2, Mlimani City Mall, Dar es Salaam, Tanzania",,,GAME DISCOUNT WORLD TANZANIA LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,GREENJNM LOGISTICS AND SUPPLIES LIMITED,,,,,,,,,,+254 757 326695,,Kenya,,,Mombasa,"Moi Ave, Mombasa, Kenya",,,GREENJNM LOGISTICS AND SUPPLIES LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,HILLPLAST INDUSTRIES LIMITED,,,,,,,,,,+254 727 876666,,Kenya,,,,"QMJ3+VQJ, Nderi K.A.R.I. Nrb Rd., Kenya",,,HILLPLAST INDUSTRIES LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,BRIQUE ENERGY LIMITED,,,,,,,,,,+254 727 383475,,Kenya,,,MIKIRIANI,"MIKIRIANI, Kenya",,,BRIQUE ENERGY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,SHANTA MINING COMPANY LTD,,,,,,,,,,+254 725 400507,,Kenya,,,,"KHWISERO Shinyalu Sub County, Kenya",,,SHANTA MINING COMPANY LTD,,,,,,,,,,,,,
,I - WW 44029090,,NAKURU PLASTICS LIMITED,,,,,,,,,,+254 724 757979,,Kenya,,,Nakuru,"Sungura Street, Industrial Area, P2CX+895, Nakuru, Kenya",,,NAKURU PLASTICS LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,INTECH EA LTD,,,,,,,,,,+254 722 524939,,Kenya,,,Nairobi,"plot 45 Muthithi Rd, Nairobi, Kenya",,,INTECH EA LTD,,,,,,,,,,,,,
,I - WW 44029090,,SALIMIA ENERGY LIMITED,,,,,,,,,,+254 712 210996,,Kenya,,,Thika,"Thika, Kenya",,,SALIMIA ENERGY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,ACOL CHEMICAL HOLDINGS PVT LTD,,,,,,,,,,+263 8677 007426,,Zimbabwe,,,Harare,"Harare, Zimbabwe",,,ACOL CHEMICAL HOLDINGS PVT LTD,,,,,,,,,,,,,
,I - WW 44029090,,ECOLINE ENERGY LIMITED,,,,,,,,,,+254 711 155600,,Kenya,,,Nakuru,"Nakuru Industrial Zone, Nakuru, Kenya",,,ECOLINE ENERGY LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,ISTANBUL ANKARA BLOCKS LIMITED,,,,,,,,,,+254 708 114966,,Kenya,,,Ruiru,"VX99+59C Kimbo, A2, Ruiru, Kenya",,,ISTANBUL ANKARA BLOCKS LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,AMMEGA BRICKS EAST AFRICA LIMITED,,,,,,,,,,+254 707 539149,,Kenya,,,Athi River,"Athi River, Kenya",,,AMMEGA BRICKS EAST AFRICA LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,ECO CHARGE LIMITED,,,,,,,,,,+254 703 231350,,Kenya,,,Nairobi,"24905, Nairobi, Kenya",,,ECO CHARGE LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,AFRICAN RETAIL TRADERS 2005 LTD,,,,,,,,,,+254 60 21184,,Kenya,,,,"Kerugoya Kirinyaga, Kenya",,,AFRICAN RETAIL TRADERS 2005 LTD,,,,,,,,,,,,,
,I - WW 44029090,,IVEE INFUSIONS EPZ LIMITED,,,,,,,,,,+254 45 6622580,,Kenya,,,Athi River,"Epz, Athi River, Kenya",,,IVEE INFUSIONS EPZ LIMITED,,,,,,,,,,,,,
,I - WW 44029090,,BRITISH ARMY TRAINING UNIT KENYA BATUK,,,,,,,,,,+254 20 8711171,,Kenya,,,Nairobi,"Kahawa Roysambu, Nairobi, Kenya",,,BRITISH ARMY TRAINING UNIT KENYA BATUK,,,,,,,,,,,,,
,I - WW 44029090,,GAME DISCOUNT WORLD KENYA LIMITED,,,,,,,,,,+254 20 8625000,,Kenya,,,Nairobi,"QV9G+4GJ, Nairobi, Kenya",,,GAME DISCOUNT WORLD KENYA LIMITED,,,,,,,,,,,,,
