Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability,WA Sent
Importer,WW 0304,CÔNG TY TNHH THỦY SẢN AUSTRALIS VIỆT NAM,Vietnam,+84 258 3872 003,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH CÁT TIÊN,Vietnam,+84 258 3872 042,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN GREENFEED VIỆT NAM CHI NHÁNH VĨNH LONG,Vietnam,+84 270 3900 888,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN CHẾ BIẾN XNK THỦY HẢI SẢN HÙNG CƯỜNG,Vietnam,+84 270 3964 465,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THỰC PHẨM FAMISEA,Vietnam,+84 272 3774 304,,,,,Lead,Not Available,
Importer,WW 0304,TRUNG SON LONG AN CO LTD,Vietnam,+84 272 3775 993,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THỦY SẢN NGỌC XUÂN,Vietnam,+84 273 3619 139,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH BADAVINA,Vietnam,+84 273 3853 777,,,,,Lead,Not Available,
Importer,WW 0304,HUNG PHAT TIEN FOOD IMPORT EXPORT COMPANY LIMITED,Vietnam,+84 273 3854 777,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THỰC PHẨM VĨNH KIM,Vietnam,+84 273 3869 468,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH CHẾ BIẾN THỰC PHẨM THƯƠNG MẠI NGỌC HÀ,Vietnam,+84 273 3894 553,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THỦY SẢN VINH QUANG,Vietnam,+84 273 3953 358,,,,,Lead,Not Available,
Importer,WW 0304,ROYAL FOODS VIETNAM CO LTD,Vietnam,+84 273 3953 691,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN CHÂU ÂU,Vietnam,+84 273 3956 245,,,,,Lead,Not Available,
Importer,WW 0304,KODAI SANGYO VIETNAM CO LTD,Vietnam,+84 274 2221 567,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH NEW RETAIL,Vietnam,+84 28 3828 2278,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH VIỆT NHÂN,Vietnam,+84 274 3732 957,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH ĐỨC TÍN VIỆT NAM,Vietnam,+84 276 3880 117,,,,,Lead,Not Available,
Importer,WW 0304,CHI NHÁNH CÔNG TY CỔ PHẦN THUỶ SẢN SỐ 4 ĐỒNG TÂM,Vietnam,+84 277 3541 900,,,,,Lead,Not Available,
Importer,WW 0304,SONG PHAT FOODS COMPANY LIMITED,Vietnam,+84 28 3535 5351,,,,,Lead,Not Available,
Importer,WW 0304,CONG TY TNHH DAU TU THUONG MAI,Vietnam,+84 28 3592 6204,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH LOTTE F G VIỆT NAM,Vietnam,+84 28 3622 1202,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH STC NATURAL VINA,Vietnam,+84 28 3636 4332,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH VIỆT SEA VN,Vietnam,+84 28 3719 3507,,,,,Lead,Not Available,
Importer,WW 0304,SAKURA FOOD CO LTD,Vietnam,+84 28 3726 9456,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH CHẾ BIẾN THỦY SẢN VÀ THỰC PHẨM THÀNH HẢI,Vietnam,+84 28 3754 1397,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH DỊCH VỤ EB,Vietnam,+84 28 3756 2301,,,,,Lead,Not Available,
Importer,WW 0304,HUU SANG CO LTD,Vietnam,+84 28 3760 0331,,,,,Lead,Not Available,
Importer,WW 0304,COASTAL FISHERIES DEVELOPMENT CORPORATION COFIDEC,Vietnam,+84 28 3765 3277,,,,,Lead,Not Available,
Importer,WW 0304,SUN WAH MARINE PRODUCTS VIET NAM CO LTD,Vietnam,+84 28 3821 9988,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẬN TẢI VÀ CHẾ BIẾN HẢI SẢN LONG HẢI,Vietnam,+84 888 793 636,,,,,Lead,Not Available,
Importer,WW 0304,3500969260 VIFOODS CO LTD,Vietnam,+84 901 880 111,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH XUẤT NHẬP KHẨU LIÊN THÀNH TÂM,Vietnam,+84 902 414 727,,,,,Lead,Not Available,
Importer,WW 0304,NEWTON MARINE PRODUCTS COMPANY LTD,Hong Kong,+852 2480 8200,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN XUẤT NHẬP KHẨU DỊCH VỤ THƯƠNG MẠI THÀNH ĐẠT,Vietnam,+84 977 050 639,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MTV ĐẦU TƯ VÀ TÀI CHÍNH V,Vietnam,+84 979 340 591,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MG,Vietnam,+84 981 672 789,,,,,Lead,Not Available,
Importer,WW 0304,CONG TY TNHH GAU DO,Vietnam,+84 984 780 808,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH XUẤT NHẬP KHẨU VŨ THẠNH,Vietnam,+84 988 921 758,,,,,Lead,Not Available,
Importer,WW 0304,NGOC TUYEN FOODS BUSINESS HOUSEHOLD,Vietnam,+84 989 844 088,,,,,Lead,Not Available,
Importer,WW 0304,CLARE FREIGHT INT L HK LTD,Hong Kong,+852 2305 0588,,,,,Lead,Not Available,
Importer,WW 0304,DCL GLOBAL LOGISTICS HK LTD,Hong Kong,+852 2331 2931,,,,,Lead,Not Available,
Importer,WW 0304,SUN HING CITY LTD,Hong Kong,+852 2341 7252 ext. 3,,,,,Lead,Not Available,
Importer,WW 0304,SOUTH CHINA DEVELOPMENT H K LTD,Hong Kong,+852 2351 4381,,,,,Lead,Not Available,
Importer,WW 0304,SANWIN TRADING LTD,Hong Kong,+852 2376 2178,,,,,Lead,Not Available,
Importer,WW 0304,YICK FUNG MARINE CO,Hong Kong,+852 2390 6966,,,,,Lead,Not Available,
Importer,WW 0304,EAST WEST OF LTD COMPANY,Hong Kong,+852 2424 8061,,,,,Lead,Not Available,
Importer,WW 0304,NAX HONG KONG LTD,Hong Kong,+852 2426 2106,,,,,Lead,Not Available,
Importer,WW 0304,FURNILAND ASIA FOOD COMPANY LIMITED,Hong Kong,+852 2511 2889,,,,,Lead,Not Available,
Importer,WW 0304,TAM MY IMPORT EXPORT COMPANY LIMITED,Vietnam,+84 902 909 378,,,,,Lead,Not Available,
Importer,WW 0304,CHING LAM FOODS TRADING COMPANY LTD,Hong Kong,+852 2529 9999,,,,,Lead,Not Available,
Importer,WW 0304,CHEUNG KEE SEA PRODUCTS LTD,Hong Kong,+852 2540 2170,,,,,Lead,Not Available,
Importer,WW 0304,WAI FAT SEAFOOD CO LTD,Hong Kong,+852 2565 1088,,,,,Lead,Not Available,
Importer,WW 0304,NEW BON MARINE HK LIMITED,Hong Kong,+852 2601 0838,,,,,Lead,Not Available,
Importer,WW 0304,SHEKOU LAM SOON FLOUR MILLS CO LTD,Hong Kong,+852 2680 3388,,,,,Lead,Not Available,
Importer,WW 0304,DRAGON LINK ENTERPRISES LTD,Hong Kong,+852 2836 5166,,,,,Lead,Not Available,
Importer,WW 0304,C P F HONG KONG COMPANY LTD,Hong Kong,+852 2895 5012,,,,,Lead,Not Available,
Importer,WW 0304,WORLDWIDE SEAFOOD LTD,Hong Kong,+852 2911 4989,,,,,Lead,Not Available,
Importer,WW 0304,CHUN FUNG INTERNATIONAL FOOD COMPANY LTD,Hong Kong,+852 3590 4008,,,,,Lead,Not Available,
Importer,WW 0304,DAEJOOTONGSANG CO LTD,Cambodia,+855 25 210 225,,,,,Lead,Not Available,
Importer,WW 0304,NAKAMURA TRADING CO LTD,Cambodia,+855 86 500 512,,,,,Lead,Not Available,
Importer,WW 0304,CHONGQING Q D INTERNATIONALTRADING CO LTD,China,+86 132 7490 9518,,,,,Lead,Not Available,
Importer,WW 0304,QINGDAO SHENGYUANJIA SEAFOODS CO LTD,China,+86 135 5305 3737,,,,,Lead,Not Available,
Importer,WW 0304,YUNNAN CHUXIONG SANRUN INDUSTRY AND TADE CO LTD,China,+86 135 7845 1660,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI NAM VIỆT,Vietnam,+84 976 829 388,,,,,Lead,Not Available,
Importer,WW 0304,TAM DUONG IMPORT EXPORT TRADING INVESTMENT COMPANY,Vietnam,+84 974 838 839,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH RESEUM,Vietnam,+84 969 623 345,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỰC PHẨM TOYAMA,Vietnam,+84 968 633 558,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỰC PHẨM QUANG HIẾU,Vietnam,+84 903 520 059,,,,,Lead,Not Available,
Importer,WW 0304,NYD LINE COMPANY LIMITED,Vietnam,+84 903 600 462,,,,,Lead,Not Available,
Importer,WW 0304,KS SEASTAR CO LTD,Vietnam,+84 903 613 137,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU VÀ VẬN TẢI THIÊN BẢO,Vietnam,+84 904 127 589,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH B T SEAFOOD,Vietnam,+84 905 166 985,,,,,Lead,Not Available,
Importer,WW 0304,HONG LAM IMPORT EXPORT PROCESSING CO LTD,Vietnam,+84 907 351 500,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH HẢI SẢN TÂM LÊ,Vietnam,+84 907 430 990,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH QUANG KHẤP,Vietnam,+84 907 721 510,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH T H NHA TRANG,Vietnam,+84 908 036 277,,,,,Lead,Not Available,
Importer,WW 0304,HUYNH GIA SEAFOOD TRADING AND PRECESSING CO LTD,Vietnam,+84 909 096 201,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN HẢI THANH,Vietnam,+84 912 599 292,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU CHÍNH ĐÔNG,Vietnam,+84 913 749 880,,,,,Lead,Not Available,
Importer,WW 0304,THAI HANG TRADE ONE MEMBER LTD,Vietnam,+84 913 890 047,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MỘT THÀNH VIÊN THỦY SẢN TRUNG TÍN,Vietnam,+84 914 086 586,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỦY SẢN HỒNG NGỌC,Vietnam,+84 914 155 221,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỦY HẢI SẢN ĐẠI DƯƠNG VÀNG,Vietnam,+84 918 169 147,,,,,Lead,Not Available,
Importer,WW 0304,KY LAN SEAFOOD PROCESSING JOINT STOCK COMPANY,Vietnam,+84 919 775 644,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỰC PHẨM THIÊN NGÂN,Vietnam,+84 919 955 887,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH VIỆT TUNA VY,Vietnam,+84 921 159 495,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN ẤN LONG,Vietnam,+84 936 237 823,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH LONG HUY KIỆT,Vietnam,+84 938 855 341,,,,,Lead,Not Available,
Importer,WW 0304,BIEN DONG VINH LONG SEAFOOD JOINT S,Vietnam,+84 939 225 384,,,,,Lead,Not Available,
Importer,WW 0304,HTX SX TM THUỶ SẢN XUYÊN VIỆT,Vietnam,+84 947 858 866,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH NGỌC CHÂU F B,Vietnam,+84 949 128 666,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH AYSEN SEA VIỆT NAM,Vietnam,+84 962 410 641,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THÀNH PHÚ,Vietnam,+84 962 478 234,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU NÔNG THỦY SẢN SÀI GÒN,Vietnam,+84 962 872 233,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI THỦY SẢN THỊNH PHÚ,Vietnam,+84 965 713 003,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ KIÊN LONG,Vietnam,+84 968 140 006,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MTV SEABERY PRODUCTS,Vietnam,+84 258 3744 266,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH HẢI VƯƠNG,Vietnam,+84 258 3743 333,,,,,Lead,Not Available,
Importer,WW 0304,BEIHAI FOUR SEASONS IMPORT AND EXPORT CO LTD,China,+86 137 9372 0236,,,,,Lead,Not Available,
Importer,WW 0304,ИП ПОЛУЯН Д Д,Russia,+7 918 401-77-22,,,,,Lead,Not Available,
Importer,WW 0304,ООО КОРПОРАТИВНЫЙ КОНСАЛТИНГ КЁНИГСБЕРГ,Russia,+7 911 459-14-88,,,,,Lead,Not Available,
Importer,WW 0304,БМП ООО,Russia,+7 911 789-24-69,,,,,Lead,Not Available,
Importer,WW 0304,ООО ФИШИМПОРТ,Russia,+7 911 812-64-32,,,,,Lead,Not Available,
Importer,WW 0304,ООО ПРОФИТФИШ,Russia,+7 911 989-91-60,,,,,Lead,Not Available,
Importer,WW 0304,ИП ЕГОРОВА ЕКАТЕРИНА СЕРГЕЕВНА,Russia,+7 913 792-73-63,,,,,Lead,Not Available,
Importer,WW 0304,ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЖАМА ОРГАНИК,Russia,+7 914 398-22-29,,,,,Lead,Not Available,
Importer,WW 0304,ОАО ВО ДАЛЬИНТОРГ,Russia,+7 914 668-00-99,,,,,Lead,Not Available,
Importer,WW 0304,ООО СЕРВИСНО ТРЕЙДИНГОВАЯ ОБЪЕДИНЕННАЯ КОМПАНИЯ,Russia,+7 914 733-04-86,,,,,Lead,Not Available,
Importer,WW 0304,ЛИСНИЧЕНКО А Н,Russia,+7 915 107-77-83,,,,,Lead,Not Available,
Importer,WW 0304,ООО ТПК РОДИНА,Russia,+7 915 342-93-24,,,,,Lead,Not Available,
Importer,WW 0304,ООО ФЛЕШ ФРОЗЕН,Russia,+7 916 191-55-05,,,,,Lead,Not Available,
Importer,WW 0304,СТРАХОВОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ВСК,Russia,+7 916 206-98-56,,,,,Lead,Not Available,
Importer,WW 0304,ИП ШАКИРОВА,Russia,+7 917 269-67-40,,,,,Lead,Not Available,
Importer,WW 0304,ООО ИНТЕРГРАНТ,Russia,+7 918 120-93-51,,,,,Lead,Not Available,
Importer,WW 0304,ООО ПРОФИБИЗНЕС,Russia,+7 918 466-19-62,,,,,Lead,Not Available,
Importer,WW 0304,ПРЕДПРИНИМАТЕЛЬ КУНДРЮКОВА ОЛЬГА НИКОЛАЕВНА,Russia,+7 911 112-93-65,,,,,Lead,Not Available,
Importer,WW 0304,ООО ПРОВИЗИЯ,Russia,+7 918 490-88-61,,,,,Lead,Not Available,
Importer,WW 0304,ООО АЛЛА,Russia,+7 918 546-44-35,,,,,Lead,Not Available,
Importer,WW 0304,ООО ЭКАРИЯ,Russia,+7 919 032-33-63,,,,,Lead,Not Available,
Importer,WW 0304,ООО СИАТОРГ,Russia,+7 919 184-84-26,,,,,Lead,Not Available,
Importer,WW 0304,ООО МЕРЦАНА,Russia,+7 920 354-01-81,,,,,Lead,Not Available,
Importer,WW 0304,ИП ИСМАИЛОВА АЖАР САЛИМГЕРЕЕВНА,Russia,+7 920 800-58-00,,,,,Lead,Not Available,
Importer,WW 0304,ИП ДЕЙНЕГА,Russia,+7 920 812-24-44,,,,,Lead,Not Available,
Importer,WW 0304,FCF MURMAN TRALOVAYA,Russia,+7 921 177-11-88,,,,,Lead,Not Available,
Importer,WW 0304,ИП НЕДОРЕЗОВ ИГОРЬ ЭДУАРДОВИЧ,Russia,+7 921 303-91-49,,,,,Lead,Not Available,
Importer,WW 0304,СЕВЕРГИН ПОВЕЛ ИВАНОВИЧ,Russia,+7 921 336-27-10,,,,,Lead,Not Available,
Importer,WW 0304,ГАЛС ООО,Russia,+7 921 796-81-60,,,,,Lead,Not Available,
Importer,WW 0304,ООО СЕВЕРНАЯ ПАЛЬМИРА,Russia,+7 921 956-38-03,,,,,Lead,Not Available,
Importer,WW 0304,ЛОВКИН А Н,Russia,+7 922 169-30-35,,,,,Lead,Not Available,
Importer,WW 0304,ООО НЕВАДА ВОСТОК,Russia,+7 924 919-74-63,,,,,Lead,Not Available,
Importer,WW 0304,УАЙ ЭС ТИ ГРУПП,Russia,+7 911 450-34-09,,,,,Lead,Not Available,
Importer,WW 0304,ИП ГУРЬЕВ С В,Russia,+7 910 873-74-03,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH VIỆT LONG SEAFOOD,Vietnam,+84 258 3540 597,,,,,Lead,Not Available,
Importer,WW 0304,ИП СОЛДАТОВ И В,Russia,+7 861 522-51-87,,,,,Lead,Not Available,
Importer,WW 0304,ЗАО РЫБОПРОМЫСЛОВАЯ ФИРМА ВАРИАНТ,Russia,+7 815 278-90-00,,,,,Lead,Not Available,
Importer,WW 0304,ООО ОКЕАН,Russia,+7 816 294-07-01,,,,,Lead,Not Available,
Importer,WW 0304,ООО ТОРГОВАЯ КОМПАНИЯ АРТ РЫБА,Russia,+7 817 221-78-87,,,,,Lead,Not Available,
Importer,WW 0304,ИП ГУРЬЯНОВ,Russia,+7 831 275-41-81,,,,,Lead,Not Available,
Importer,WW 0304,ИП ТАБНАЕВА РАЯ СУЙЕУОВНА,Russia,+7 831 410-97-84,,,,,Lead,Not Available,
Importer,WW 0304,ТОВ БРИЗТОЛЬ,Russia,+7 831 422-28-27,,,,,Lead,Not Available,
Importer,WW 0304,ООО ЭВРИКА,Russia,+7 831 423-37-70,,,,,Lead,Not Available,
Importer,WW 0304,ООО ФИШ НН,Russia,+7 831 434-26-44,,,,,Lead,Not Available,
Importer,WW 0304,ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ГЛУШКОВ С Ю,Russia,+7 833 229-12-94,,,,,Lead,Not Available,
Importer,WW 0304,ООО АЙСБЕРГ,Russia,+7 841 268-00-78,,,,,Lead,Not Available,
Importer,WW 0304,ООО СЕВЕРЯНИН,Russia,+7 841 290-71-01,,,,,Lead,Not Available,
Importer,WW 0304,ООО АЛЬЯНС ТОРГ,Russia,+7 842 265-50-20,,,,,Lead,Not Available,
Importer,WW 0304,ООО РЕЧНОЙ РЕСУРС,Russia,+7 846 248-37-68,,,,,Lead,Not Available,
Importer,WW 0304,ООО УСПЕХ,Russia,+7 861 228-81-03,,,,,Lead,Not Available,
Importer,WW 0304,ООО ГИБРУС,Russia,+7 861 602-93-85,,,,,Lead,Not Available,
Importer,WW 0304,ООО ПРОДКАРГО,Russia,+7 909 908-44-41,,,,,Lead,Not Available,
Importer,WW 0304,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬЯНС,Russia,+7 863 239-95-60,,,,,Lead,Not Available,
Importer,WW 0304,ООО КОНСАЛТСЕРВИС,Russia,+7 863 322-00-85,,,,,Lead,Not Available,
Importer,WW 0304,ООО АКВАЛОТ,Russia,+7 879 339-93-30,,,,,Lead,Not Available,
Importer,WW 0304,ООО РУНО,Russia,+7 901 307-76-29,,,,,Lead,Not Available,
Importer,WW 0304,ГУСЕЙНОВ,Russia,+7 901 743-01-03,,,,,Lead,Not Available,
Importer,WW 0304,ООО ФУД ТОРГ,Russia,+7 903 263-18-04,,,,,Lead,Not Available,
Importer,WW 0304,OOO AGAMA IMPEX,Russia,+7 903 799-67-76,,,,,Lead,Not Available,
Importer,WW 0304,ЗАО ТАНДЕР,Russia,+7 905 109-31-78,,,,,Lead,Not Available,
Importer,WW 0304,ИП ДОСАЕВА,Russia,+7 905 434-03-82,,,,,Lead,Not Available,
Importer,WW 0304,ООО ЗАМОРОЖЕННЫЕ ОВОЩИ,Russia,+7 905 786-05-25,,,,,Lead,Not Available,
Importer,WW 0304,ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ FISHLAND,Russia,+7 906 092-92-70,,,,,Lead,Not Available,
Importer,WW 0304,ООО ТИСТА,Russia,+7 908 086-84-94,,,,,Lead,Not Available,
Importer,WW 0304,ИП СМБАТ СИМОНЯН,Russia,+7 909 448-10-01,,,,,Lead,Not Available,
Importer,WW 0304,ИП ГЛУШКОВ С Ю,Russia,+7 909 461-08-04,,,,,Lead,Not Available,
Importer,WW 0304,ООО ДЖИМ,Russia,+7 926 571-44-29,,,,,Lead,Not Available,
Importer,WW 0304,ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ТУЛЕУШЕВА ДИНАРА АЙБОЛАТОВНА,Russia,+7 926 628-99-11,,,,,Lead,Not Available,
Importer,WW 0304,ИП Тарасов Виктор Иванович,Russia,+7 926 838-15-55,,,,,Lead,Not Available,
Importer,WW 0304,CHI NHÁNH CÔNG TY CỔ PHẦN GIAO NHẬN HÀNG HÓA JUPITER PACIFIC TẠI THÀNH PHỐ HÀ NỘI,Vietnam,+84 24 3951 7791,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH B O P,Vietnam,+84 225 3979 988,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MTV XUẤT NHẬP KHẨU THỦY SẢN QUẢNG BÌNH SURIMI,Vietnam,+84 232 3656 619,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH XNK DALU SURIMI,Vietnam,+84 232 3866 656,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN SEO NAM,Vietnam,+84 235 2213 515,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THỦY SẢN MIỀN TRUNG,Vietnam,+84 236 3821 436,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN CHẾ BIẾN THỰC PHẨM D N,Vietnam,+84 236 3848 171,,,,,Lead,Not Available,
Importer,WW 0304,CUA HOI SEAFOOD JOINT STOCK COMPANY,Vietnam,+84 238 3566 481,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH TRIDGE VIỆT NAM,Vietnam,+84 24 3267 3834,,,,,Lead,Not Available,
Importer,WW 0304,CONG TY TNHH DAU TU THUONG MAI XU,Vietnam,+84 24 3384 5342,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THƯƠNG MẠI LOGITEM VIỆT NAM,Vietnam,+84 24 3525 0698,,,,,Lead,Not Available,
Importer,WW 0304,HOANG LE TRADING CO LTD,Vietnam,+84 24 3533 1534,,,,,Lead,Not Available,
Importer,WW 0304,PHUONG MAI CO LTD,Vietnam,+84 24 3664 0858,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH KOMATSU MI SAO SUI SAN VIỆT NAM,Vietnam,+84 24 3818 2653,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN SUẤT ĂN HÀNG KHÔNG NỘI BÀI,Vietnam,+84 24 3886 5577,,,,,Lead,Not Available,
Importer,WW 0304,HAI LIEN TRADING SERVICES CO LTD,Vietnam,+84 24 3972 2609,,,,,Lead,Not Available,
Importer,WW 0304,ООО МАСТЕРФУД,Russia,+7 926 925-26-55,,,,,Lead,Not Available,
Importer,WW 0304,CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG TP HÀ NỘI,Vietnam,+84 24 6262 0044,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU SAO SÁNG,Vietnam,+84 24 6269 0267,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH XNK TONGIN,Vietnam,+84 24 6328 5588,,,,,Lead,Not Available,
Importer,WW 0304,HSH THANG LONG IMPORT EXPORT COMPANY LIMITED,Vietnam,+84 24 6687 1495,,,,,Lead,Not Available,
Importer,WW 0304,HANWA VIETNAM CO LTD,Vietnam,+84 24 7300 9155,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN MOWI VIỆT NAM,Vietnam,+84 251 2201 139,,,,,Lead,Not Available,
Importer,WW 0304,WOO SUNG CO LTD,Vietnam,+84 251 3680 433,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỦY SẢN NGUYÊN ĐẠI PHÁT,Vietnam,+84 252 3703 147,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH HẢI TRIỀU,Vietnam,+84 252 3820 476,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH ĐÔNG ĐÔNG HẢI,Vietnam,+84 254 3620 474,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH THỰC PHẨM TỨ HẢI,Vietnam,+84 254 3620 607,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN THỦY SẢN HẢI LONG,Vietnam,+84 254 3621 152,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN CHẾ BIẾN THUỶ SẢN TIẾN ĐẠT,Vietnam,+84 254 3844 651,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH MOSC VIETNAM,Vietnam,+84 257 3548 768,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN THƯƠNG MẠI DỊCH VỤ ĐỈNH PHONG,Vietnam,+84 225 3978 566,,,,,Lead,Not Available,
Importer,WW 0304,HAIPHONG FISHERIES IMPORT EXPORT BUSINESS JSC,Vietnam,+84 225 3783 736,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TRÁCH NHIỆM HỮU HẠN VIỆT TRƯỜNG,Vietnam,+84 225 3742 563,,,,,Lead,Not Available,
Importer,WW 0304,CÔNG TY TNHH FOSECA VIỆT NAM,Vietnam,+84 222 3952 953,,,,,Lead,Not Available,
Importer,WW 0304,ООО ШКВАЛ,Russia,+7 927 688-42-24,,,,,Lead,Not Available,
Importer,WW 0304,СМИРНОВ А А ИП,Russia,+7 930 031-29-76,,,,,Lead,Not Available,
Importer,WW 0304,ЗАО МЯСО СЫРЬЕВАЯ КОМПАНИЯ,Russia,+7 937 570-12-70,,,,,Lead,Not Available,
Importer,WW 0304,ОАО ТУРНИФ,Russia,+7 950 290-93-69,,,,,Lead,Not Available,
