Role,Product,Name,Country,Phone,Website,E-mail 1,E-mail 2,Last Contact,Status,WA Availability,E-mail Sent
Importer,WW 0303,DISTRIBUIDORA DE TILAPIAS PESCADOS Y MARISCOS S A S,Colombia,+57 602 3371733,,,,,Lead,Not Available,
Importer,WW 0303,FRIGO CARGO INTERNATIONAL S A S,Colombia,+57 602 3877140,http://www.frigocargo.com/,,,,Needs checking,Not Available,
Importer,WW 0303,LOGISTICS SOLUTIONS ACI AGENTE DE CARGA,Colombia,+57 602 3943418,,,,,Lead,Not Available,
Importer,WW 0303,IMPORTACIONES Y EXPORTACIONES GRANYTEX S A S,Colombia,+57 602 4184010,,,,,Lead,Not Available,
Importer,WW 0303,MAKRO COMERCIALIZADORA S A,Colombia,+57 602 4312222,https://tienda.makro.com.co/,,,,Needs checking,Not Available,
Importer,WW 0303,SUPERMERCADO LA GRAN COLOMBIA S A,Colombia,+57 602 4331215,http://www.supermercadolagrancolombia.com.co/,,,,Needs checking,Not Available,
Importer,WW 0303,COMERCIALIZADORA FLORALIA SA,Colombia,+57 602 4423373,,,,,Lead,Not Available,
Importer,WW 0303,O TAFUR Z Y CIA S C S,Colombia,+57 602 6540727,,,,,Lead,Not Available,
Importer,WW 0303,AGRAF INDL S A S,Colombia,+57 602 6959999,http://www.agraf.co/,agrafindustrial@agraf.co,,,Verified lead,Not Available,
Importer,WW 0303,PEZ Y FRIO S A S,Colombia,+57 602 7275241,,,,,Lead,Not Available,
Importer,WW 0303,IMPORTACIONES EXPORTACIONES AGROPEZ LTDA,Colombia,+57 602 7738744,,,,,Lead,Not Available,
Importer,WW 0303,PESQUERA AMERICA SAS,Colombia,+57 604 2081559,https://pency.app/pesqueraamerica,,,,Needs checking,Not Available,
Importer,WW 0303,INFINITA SOCIEDAD DE COMERCIALIZACI ON INTERNACIONAL S A S,Colombia,+57 604 3229119,http://www.infinita.com.co/,coordinacion.centroexperiencia@infinita.com.co,ventasonline@infinita.com.co,,Needs checking,Not Available,
Importer,WW 0303,MERCADERIAS LATINAS S A S,Colombia,+57 604 3323038,http://ciadealimentos.com/,santiago.escobar@ciadealimentos.com.co,,,Needs checking,Not Available,
Importer,WW 0303,RYMEL INGENIERIA ELECTRICA S A S,Colombia,+57 604 4440430,http://www.rymel.com.co,,,,Needs checking,Not Available,
Importer,WW 0303,EMPAQUETADOS EL TRECE S A S,Colombia,+57 604 4440613,http://www.empaquetadoseltrece.com/,,,,Needs checking,Not Available,
Importer,WW 0303,IMPORTADORA NUTRIVAL 2021 C A,Colombia,+57 604 4447416,http://www.nuval.com.co/,,,,Needs checking,Not Available,
Importer,WW 0303,PESQUERA SARAVENA S A S,Colombia,+57 604 4483015,https://www.paginasamarillas.com.co/empresas/pesquera-saravena-sas/medellin-16529031,cliente@gurusoluciones.com,notificaciones@publicar.com,,Needs checking,Not Available,
Importer,WW 0303,C I IBLU S A S,Colombia,+57 604 4602222,https://www.ciiblu.com/,,,,Needs checking,Not Available,
Importer,WW 0303,OCEANO AZUL S A S,Colombia,+57 604 5881227,,,,,Lead,Not Available,
Importer,WW 0303,LANGOSTINOS FISH E I R L,Colombia,+57 605 2014513,,,,,Lead,Not Available,
Importer,WW 0303,GRUPO ALIMENTARIO DEL ATLANTICO S A,Colombia,+57 605 3197606,http://www.gralco.co/,,,,Verified lead,Not Available,
Importer,WW 0303,GESTION CARGO ZONA FRANCA S A S,Colombia,+57 605 3369202,,,,,Lead,Not Available,
Importer,WW 0303,GLOBALCOL DEL CARIBE SAS,Colombia,+57 605 3562258,,,,,Lead,Not Available,
Importer,WW 0303,INVERSIONES INTERNACIONALES DEL SUR SA,Colombia,+57 605 3602502,,,,,Lead,Not Available,
Importer,WW 0303,SERVS DE ALIMENTACION LA VIANDA S A,Colombia,+57 605 3602727,,,,,Lead,Not Available,
Importer,WW 0303,DISTRIBUIDORA SIR POLLO SAS,Colombia,+57 605 3728882,,,,,Lead,Not Available,
Importer,WW 0303,SOMEX SA,Colombia,+57 605 3770190,http://www.somex.com.co/,,,,Needs checking,Not Available,
Importer,WW 0303,ALCATA GROUP SAS,Colombia,+57 605 3931028,,,,,Lead,Not Available,
Importer,WW 0303,SEATECH INTERNATIONAL INC,Colombia,+57 605 6778900,https://seatechinternational.com/,,,,Needs checking,Not Available,
Importer,WW 0303,DISTRIBUIDORA EL GRAN PEZ PEREIRA SAS,Colombia,+57 606 3200741,https://www.facebook.com/Elgranpezpereira/,,,,Needs checking,Not Available,
Importer,WW 0303,COMERCIALIZADORA FRESMAR S A S,Colombia,+57 606 3290601,https://fresmar.com/,,,,Needs checking,Not Available,
Importer,WW 0303,INVERSIONES CASALINS S A S,Colombia,+57 607 6330651,,,,,Lead,Not Available,
Importer,WW 0303,PROCESADORA Y COMERCIALIZADORA DE ALIMENTOS S A PROCEAL,Colombia,+57 608 8741660,http://proceal.com/,direccionmercadeo@proceal.com,gestioncalidad@proceal.com,,Needs checking,Not Available,
Importer,WW 0303,GHER ASOCIADOS LTDA,Colombia,+57 6305006,,,,,Lead,Not Available,
Importer,WW 0303,IMPORTADORA OCEANOSA S A S,Colombia,+57 6778400,https://www.oceanos.com.co/,oceanos@oceanos.com.co,,,Needs checking,Not Available,
Importer,WW 0303,CI EL GRAN LANGOSTINO EUSAS,Colombia,+57 6954678,http://www.granlangostino.com/,,,,Needs checking,Not Available,
Importer,WW 0303,MEMPHIS PRODUCTS S A,Colombia,+57 7447878,https://memphis.com.co/,servicioalcliente@alianzacalifornia.com,,,Needs checking,Not Available,
Importer,WW 0303,LADRILLERA SANTA FE SA,Colombia,+57 7560136,https://www.santafe.com.co/,servicioalcliente@santafe.com.co,sagrilafthabeasdataptee@santafe.com.co,,Needs checking,Not Available,
Importer,WW 0303,CORP VENEZOLANA D COMRCIO EXTERIOR,Venezuela,+58 212-2940202,http://www.venavega.com.ve/,,,,Needs checking,Not Available,
Importer,WW 0303,INVERSIONES EL NOVILLO 2040 CA,Venezuela,+58 212-4335708,,,,,Lead,Not Available,
Importer,WW 0303,DISTRIB BARCO PESCA C A MERCADO MAYOR DE COCHE,Venezuela,+58 212-6822834,http://www.barcopesca.com/,,,,Needs checking,Not Available,
Importer,WW 0303,ALIMENTOS TURIN C A,Venezuela,+58 212-7627222,,,,,Lead,Not Available,
Importer,WW 0303,INVERSIONES NUTRALIA CA,Venezuela,+58 212-7933842,,,,,Lead,Not Available,
Importer,WW 0303,CORPVENCA CORPORACION VENEZOLANA DE,Venezuela,+58 239-2259061,,,,,Lead,Not Available,
Importer,WW 0303,INVERSIONES ANCAR SOCIEDAD ANONIMA CERRADA,Venezuela,+58 251-2311910,,,,,Lead,Not Available,
Importer,WW 0303,PRONUTRI CA,Venezuela,+58 251-2691316,,,,,Lead,Not Available,
Importer,WW 0303,IMPORTADORA VENEZUELA LMN C A,Venezuela,+58 261-4239901,https://www.facebook.com/importmotorsdevenezuela/?hc_ref=PAGES_TIMELINE,,,,Needs checking,Not Available,
Importer,WW 0303,LOS ROQUES SEAFOOD BAIT CORP,Venezuela,+58 261-7626421,https://bit.ly/losroquesrestaurant,,,,Needs checking,Not Available,
Importer,WW 0303,INVERSIONES MACHOCAPA C A,Venezuela,+58 265-6318362,,,,,Lead,Not Available,
Importer,WW 0303,ALIMENTOS JOPA CA,Venezuela,+58 272-6521593,,,,,Lead,Not Available,
Importer,WW 0303,PRODUCTOS PISCICOLAS PROPISCA S A,Venezuela,+58 294-3450052,http://www.eveba.com/,mercadeo@eveba.com,ventas@eveba.com,,Needs checking,Not Available,
Importer,WW 0303,SIGO VENEZUELA S A,Venezuela,+58 295-2652000,http://www.sigo.com.ve/,,,,Needs checking,Not Available,
Importer,WW 0303,BAZAR AVANZA C A,Venezuela,+58 412-1338865,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.instagram.com/bazaravanza/&ved=2ahUKEwiLk9rhye30AhXURTABHczsBJUQFnoECAQQAQ&usg=AOvVaw3ETHfLbbfgWjL2glgwRcaF,,,,Needs checking,Available,
Importer,WW 0303,DISTRIBUIDORA ALIMENTOS FINOS C A,Venezuela,+58 412-2065515,,,,,Lead,Not Available,
Importer,WW 0303,CORPORACION DE ALIMENTOS EL SAMAN,Venezuela,+58 412-5351442,,,,,Lead,Available,
Importer,WW 0303,FRIGORIFICO BORJAS CA,Venezuela,+58 412-6476947,http://www.frigorificoborjas.com/,,,,Needs checking,Available,
Importer,WW 0303,DISTRIBUIDORA SALER NODOS C A,Venezuela,+58 412-7101106,,,,,Lead,Available,
Importer,WW 0303,DISTRIBUIDORA STEFANNI CH H C A,Venezuela,+58 412-7149348,,,,,Lead,Available,
Importer,WW 0303,CAGEVY INVERSIONES S A,Venezuela,+58 412-7754258,,,,,Lead,Available,
Importer,WW 0303,COMPA IA DE PESCA GUIRIA C A,Venezuela,+58 412-8799499,http://www.lacasadelpescador.net/,,,,Needs checking,Available,
Importer,WW 0303,DISTRIBUIDORA CAYO DE AGUA CA,Venezuela,+58 414-2596995,,,,,Lead,Available,
Importer,WW 0303,REPRESENTACIONES ORVAL C A,Venezuela,+58 414-5578864,http://www.orval.com.ve/,contacto@orval.com.ve,servicios@orval.com.ve,,Needs checking,Available,
Importer,WW 0303,SUMINISTROS E INVERSIONES S A,Venezuela,+58 414-8023086,,,,,Lead,Available,
Importer,WW 0303,DISTRIBUIDORA FACAVEN C A,Venezuela,+58 424-1597447,http://www.facaven.com/,info@dfacaven.com,,,Needs checking,Available,
Importer,WW 0303,ALIMENTOS VESASCA CA,Venezuela,+58 424-1623531,https://instagram.com/vesasca?igshid=YmMyMTA2M2Y=,,,,Needs checking,Available,
Importer,WW 0303,CHOCOBRU INT CHOCOLATE IMP REG CAP,Venezuela,+58 424-1702993,,,,,Lead,Available,
Importer,WW 0303,DISTRIBUIDORA PLAYA BLANCA 2010 C,Venezuela,+58 424-1722632,,,,,Lead,Available,
Importer,WW 0303,IMPORTADORA ALZURO C A,Venezuela,+58 424-1888199,,,,,Lead,Available,
Importer,WW 0303,INVERSIONES CEJAR C A,Venezuela,+58 424-2382798,,,,,Lead,Available,
Importer,WW 0303,GLOBAL FISH MARKET SOCIEDAD ANONIMA CERRADA,Venezuela,+58 424-2721567,http://www.instagram.com/globalfish.ve/,,,,Needs checking,Available,
Importer,WW 0303,IMPORTADORA Y EXPORTADORA BLESSING E I R L,Venezuela,+58 424-3681683,,,,,Lead,Available,
Importer,WW 0303,PROVENCESA S A,Venezuela,+58 424-4350146,,,,,Lead,Available,
Importer,WW 0303,INVERSORA CAEJER C A,Venezuela,+58 424-5155728,,,,,Lead,Available,
Importer,WW 0303,R B DISTRIBUIDORA Y EXPORTACIONES SAS,Venezuela,+58 424-6412508,,,,,Lead,Available,
Importer,WW 0303,SINCOR ALIMENTO C A,Venezuela,+58 426-9022084,,,,,Lead,Available,
Importer,WW 0303,SONEAL GUADELOUPE,Guadeloupe,+590 590 48 19 29,http://www.capexcellence.net/,,,,Needs checking,Not Available,
Importer,WW 0303,MAMANI LIMACHI JHENNY,Bolivia,+591 72081420,,,,,Lead,Available,
Importer,WW 0303,PRITIPAUL SINGH,Guyana,+592 233 0514,,,,,Lead,Not Available,
Importer,WW 0303,INT FOOD SERVICES CORP,Ecuador,+593 2-281-4100,,,,,Lead,Not Available,
Importer,WW 0303,DIRECT CARGO LOGISTICS S A,Ecuador,+593 2-392-2226,http://www.directcargo.ec/,sales@directcargo.ec,,,Needs checking,Not Available,
Importer,WW 0303,INVERSIONES SINCAP SAC,Ecuador,+593 3-284-3642,https://coopsac.fin.ec/,,,,Needs checking,Not Available,
Importer,WW 0303,PUERTOMAR S A,Ecuador,+593 3700945,https://puertomar.com.ec/,info@puertomar.com.ec,,,Needs checking,Not Available,
Importer,WW 0303,PROMAORO INC,Ecuador,+593 4-216-1078,,,,,Lead,Not Available,
Importer,WW 0303,NEGOCIOS INDUSTRIALES REAL NIRSASA,Ecuador,+593 4-228-4010,http://nirsa.com/,privacidaddt@nirsa.com,,,Verified lead,Not Available,
Importer,WW 0303,VYO CARGO S A,Ecuador,+593 4-256-5600,,,,,Lead,Not Available,
Importer,WW 0303,EXPOALIMENTOS DEL ECUADOR S A,Ecuador,+593 4-268-3151,,,,,Lead,Not Available,
Importer,WW 0303,PRODUCTOS DEL MAR MARINA TRADING S A,Ecuador,+593 4-277-9730,,,,,Lead,Not Available,
Importer,WW 0303,9 MAR S A,Ecuador,+593 4-291-3092,,,,,Lead,Not Available,
Importer,WW 0303,PROMAROSA PRODUCTOS DEL MAR SANTA ROSA COMPAÑIA LIMITADA,Ecuador,+593 4-291-3180,http://www.promarosa.com/,sales@promarosa.com,carla@promarosa.com,,Needs checking,Not Available,
Importer,WW 0303,SERVITERRA S A,Ecuador,+593 4-303-5936,,,,,Lead,Not Available,
Importer,WW 0303,ENVASUR ENVASES SURAMERICANOS,Ecuador,+593 4-370-7250,https://www.envasur.com.ec/,info@envasur.com.ec,,,Needs checking,Not Available,
Importer,WW 0303,KRYSTAL LOGISTICS ECUADOR KRYSLOGIC C LTDA,Ecuador,+593 4-371-3480,,,,,Lead,Not Available,
Importer,WW 0303,CEPROMAR S A,Ecuador,+593 4-390-4720,,,,,Lead,Not Available,
Importer,WW 0303,TOTAL SEAFOOD SOCIEDAD ANONIMA,Ecuador,+593 4-500-0445,,,,,Lead,Not Available,
Importer,WW 0303,PESPESCA S A,Ecuador,+593 5-231-0810,https://www.pespesca.com/,info@pespesca.com,,,Needs checking,Not Available,
Importer,WW 0303,CONSULTORES INDUSTRIALES Y PRODUCTOS DEL MAR S.A. CIPROMAR,Ecuador,+593 5-231-8588,http://www.propemar.com.ec/,info@propemar.com.ec,,,Needs checking,Not Available,
Importer,WW 0303,TRANSMARINA C A,Ecuador,+593 5-231-9136,,,,,Lead,Not Available,
Importer,WW 0303,CONSERVAS ISABEL ECUATORIANA SA,Ecuador,+593 5-238-1620,,,,,Lead,Not Available,
Importer,WW 0303,MARDEX MARISCOS DE EXPORTACION S A,Ecuador,+593 5-238-4430,http://www.mardex.com.ec/,abenincasa@mardex.com.ec,,,Verified lead,Not Available,
Importer,WW 0303,MARBELIZE S A,Ecuador,+593 5-238-9001,http://marbelize.com/es/,info@marbelize.com,,,Verified lead,Not Available,
Importer,WW 0303,ASISERVY S.A.,Ecuador,+593 5-238-9010,http://www.asiservy.com/,,,,Needs checking,Not Available,
Importer,WW 0303,TECNICA Y COMERCIO DE LA PESCA CA TECOPESCA,Ecuador,+593 5-238-9130,http://www.tecopesca.com/,info@tecopesca.com,,,Needs checking,Not Available,
Importer,WW 0303,PES NUNEZ SANTANA PESNUSAN CIA LTDA,Ecuador,+593 5-256-8291,,,,,Lead,Not Available,
Importer,WW 0303,CONSERVERA DELIMAR CIA,Ecuador,+593 5-257-8530,,,,,Lead,Not Available,
Importer,WW 0303,GONDI S A,Ecuador,+593 5-257-8554,http://www.gondi.com.ec/,,,,Needs checking,Not Available,
Importer,WW 0303,EUROFISH S.A.,Ecuador,+593 5-257-8906,http://www.eurofish.com.ec/,,,,Needs checking,Not Available,
Importer,WW 0303,TXOPITUNA ECUADOR CIA LTDA,Ecuador,+593 5-257-9445,,,,,Lead,Not Available,
Importer,WW 0303,INDUSTRIA ECUATORIANA PRODUCTORA DE ALIMENTOS CA INEPACA,Ecuador,+593 5-262-4584,,,,,Lead,Not Available,
Importer,WW 0303,PROMOPESCA S A,Ecuador,+593 5-370-0825,http://www.promopesca.com.ec/,,,,Needs checking,Not Available,
Importer,WW 0303,FRESH FISH DEL ECUADOR CIA LTDA,Ecuador,+593 5-370-1210,http://www.freshfishecuador.com.ec/,,,,Needs checking,Not Available,
Importer,WW 0303,GALDECUN S A,Ecuador,+593 5-370-1455 ext. 301,,,,,Lead,Not Available,
Importer,WW 0303,EMPRESA DEL MAR CIA LTDA,Ecuador,+593 7-299-2458,http://marecuador.com.ec/,,info@marecuador.com.ec,,Needs checking,Not Available,
Importer,WW 0303,CONTINENTAL TIRE ANDEAN REGION S A S,Ecuador,+593 7-370-0535,http://www.continentaltire.com.ec/car,,,,Needs checking,Not Available,
Importer,WW 0303,ISIMARE S A,Ecuador,+593 93 905 6809,,,,,Lead,Available,
Importer,WW 0303,PRODUMAR S A S,Ecuador,+593 93 917 8986,,,,,Lead,Available,
Importer,WW 0303,PULIZA,Ecuador,+593 93 918 9494,,,,,Lead,Available,
Importer,WW 0303,ALIMENTOS CONGELADOS ALIMARE S A,Ecuador,+593 95 896 2758,https://www.alimare.ec/,,,,Needs checking,Available,
Importer,WW 0303,PESPACIFIC CIA LTDA,Ecuador,+593 96 290 7840,,,,,Lead,Available,
Importer,WW 0303,FRIGORIFICO Y CONSERVERA DE LA PESCA FRICOPES S A,Ecuador,+593 96 767 6487,,,,,Lead,Available,
Importer,WW 0303,CUENCA CUENCA CLAIRE SILVANA,Ecuador,+593 98 066 8839,,,,,Lead,Available,
Importer,WW 0303,EXPOTUNA S A,Ecuador,+593 98 087 6932,,,,,Lead,Available,
Importer,WW 0303,OLIMAR S A,Ecuador,+593 98 110 2394,,,,,Lead,Available,
Importer,WW 0303,PESCADORA INDUSTRIAL DEL ECUADOR Y SUMINISTROS DE PESCA PESINCEC CIA LTDA,Ecuador,+593 98 302 7686,https://pescaequipos.com/,gissella@pescaequipos.com,info@pescaequipos.com,,Needs checking,Available,
Importer,WW 0303,EMPACADORA BILBO S A BILBOSA,Ecuador,+593 98 444 1244,http://www.bilbosa.com/,infor@bilbosa.com,,,Needs checking,Available,
Importer,WW 0303,GUAYATUNA S A,Ecuador,+593 98 820 7099,,,,,Lead,Available,
Importer,WW 0303,COMERCIALIZADORA Y CONSERVADORA DE PESCADO BUSTAMAR WUILBUSMAR S A,Ecuador,+593 98 917 5673,http://www.wuilbusmar.com/,,,,Needs checking,Available,
Importer,WW 0303,ZAMBRANO ZAMBRANO CINDY GABRIELA,Ecuador,+593 99 111 5985,,,,,Lead,Available,
Importer,WW 0303,FISHCORP S.A.,Ecuador,+593 99 158 3757,,,,,Lead,Not Available,
Importer,WW 0303,BLUEPACIF S A,Ecuador,+593 99 280 9524,,,,,Lead,Available,
Importer,WW 0303,INDUSTRIA ECUATORIANA PRODUCTORA DE ALIMENT,Ecuador,+593 99 304 3843,,,,,Lead,Available,
Importer,WW 0303,PACFISH S A,Ecuador,+593 99 455 8070,https://www.pacfishseafood.com/,spresidencia@seafood.com,gcastillo@pacfishseafood.com,,Verified lead,Available,
Importer,WW 0303,FISHECUADOR S A,Ecuador,+593 99 536 9619,,,,,Lead,Available,
Importer,WW 0303,NEWENERGY CIA LTDA,Ecuador,+593 99 740 2209,,,,,Lead,Available,
Importer,WW 0303,OCEANFISH S A,Ecuador,+593 99 779 2448,,,,,Lead,Available,
Importer,WW 0303,SARDINAS DEL PACIFICO S A SARDIPAC,Ecuador,+593 99 869 7393,,,,,Lead,Not Available,
Importer,WW 0303,HANIL SRL,Paraguay,+595 21 227 330,,,,,Lead,Not Available,
Importer,WW 0303,IMPORTADORA Y EXPORTADORA SAN,Paraguay,+595 21 584 706,http://www.iesp.com.py/,ventas@iesp.com.py,,,Verified lead,Not Available,
Importer,WW 0303,5TA GAMA S R L,Paraguay,+595 21 621 354,http://www.5tagama.com.py/,kequez@5tagama.com.py,teisa.corporte@gmail.com,,Needs checking,Not Available,
Importer,WW 0303,PANORAMA CARGO S A,Paraguay,+595 21 664 598,https://web.facebook.com/Panorama-Cargo-SA-170606223118810/,,,,Needs checking,Not Available,
Importer,WW 0303,NAVEGANTES SRL,Paraguay,+595 21 670 360,,,,,Lead,Not Available,
Importer,WW 0303,YPACARAI SRL,Paraguay,+595 972 139513,https://ypacaraisrl.com/,,,,Needs checking,Available,
Importer,WW 0303,SAMA COMERCIAL SAC,Paraguay,+595 982 548610,https://samacomercial.websites.co.in/,,,,Needs checking,Available,
Importer,WW 0303,MULTIGROS SA,Martinique,+596 596 50 28 00,,,,,Lead,Not Available,
Importer,WW 0303,COMBE MARKT M S KALIPDEWSINGH,Suriname,+597 421-268,http://combemarkt.nl/,,,,Needs checking,Not Available,
Importer,WW 0303,DAZA SEAFOOD LTD,Suriname,+597 854-1945,http://dazaseafood.com/,info@dazaseafood.com,,,Verified lead,Available,
Importer,WW 0303,MAPLIR SOCIEDAD ANONIMA,Uruguay,+598 2203 3708,http://www.mable.com.uy/,comercial@mable.com.uy,,,Needs checking,Not Available,
Importer,WW 0303,AUK LINKS URUGUAY SOCIEDAD ANONIMA,Uruguay,+598 2222 0853,,,,,Lead,Not Available,
Importer,WW 0303,NOVABARCA S A,Uruguay,+598 2288 3280,,,,,Lead,Not Available,
Importer,WW 0303,TONISOL SOCIEDAD ANONIMA,Uruguay,+598 2315 1812,http://www.tonisol.com.uy/,tonisol@tonisol.com.uy,,,Needs checking,Not Available,
Importer,WW 0303,UREXPORT S A,Uruguay,+598 2322 8380,http://www.urexport.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,INDUSTRIAS PESQUERAS VALYMAR SOCIEDAD ANONIMA,Uruguay,+598 2508 0243,http://www.valymar.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,PESQUERIAS BELNOVA S A,Uruguay,+598 2915 0018,,,,,Lead,Not Available,
Importer,WW 0303,PEDRO SANTANA S A,Uruguay,+598 2915 0545,http://www.pedrosantana.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,OVERSEAS URUGUAY SA,Uruguay,+598 2915 1425,http://www.overseas.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,CHRISTOPHERSEN S A,Uruguay,+598 2916 0109,http://ag.christophersen.com.uy/es/,comm@christophersen.com.uy,ops@christophersen.com.uy,,Needs checking,Not Available,
Importer,WW 0303,UNIVERSAL SHIPPING AGENCY S A,Uruguay,+598 2916 0303,,,,,Lead,Not Available,
Importer,WW 0303,AGENCIA MARITIMA TRANSHIP URUGUAY S A,Uruguay,+598 2916 1707,http://www.tranship.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,S A FINANCIERA Y COMERCIAL J R WILLIAMS MONTEVIDEO,Uruguay,+598 2916 2000,http://www.jrwilliams.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,MIRASCO URUGUAY S A,Uruguay,+598 2916 3082,https://mirasco.com/contact/,info.uruguay@mirasco.com,info.egypt@mirasco.com,,Needs checking,Not Available,
Importer,WW 0303,LERSOL S A,Uruguay,+598 2916 7480,,,,,Lead,Not Available,
Importer,WW 0303,COMPAÑIA ITALO URUGUAYA DE PESCA S A,Uruguay,+598 2924 4142,,,,,Lead,Not Available,
Importer,WW 0303,UNION CARGO SA,Uruguay,+598 2929 0103,http://www.unioncargo.com.uy/,,,,Needs checking,Not Available,
Importer,WW 0303,COMERCIALIZADORA DE ALIMENTOS PUNTA DEL ESTE S A S,Uruguay,+598 4222 9922,https://www.distribuidoradeleste.com.uy/,administracion@distribuidoradeleste.com.uy,comercial@distribuidoradeleste.com.uy,,Needs checking,Not Available,
Importer,WW 0303,FLISNOR SOCIEDAD ANONIMA,Uruguay,+598 93 641 813,,,,,Lead,Not Available,
Importer,WW 0303,MAR AUSTRAL S R L,Uruguay,+598 94 512 717,http://www.maraustral.com.uy/,,,,Needs checking,Available,
Importer,WW 0303,MANGUSA HYPERMARKET B V,Curaçao,+599 9 736 6400,http://www.mangusahypermarket.com/,,,,Verified lead,Not Available,
Importer,WW 0303,SAIRAH TRADING SDN BHD,Malaysia,+60 10-285 3248,,,,,Lead,Available,
Importer,WW 0303,SYARIKAT HUP LEE,Malaysia,+60 10-921 6310,,,,,Lead,Available,
Importer,WW 0303,TROPICAL CANNING,Malaysia,+60 11-1123 2519,,,,,Lead,Available,
Importer,WW 0303,HIP HOE TRADING SUPPLIES SDN BHD,Malaysia,+60 11-1151 5124,,,,,Lead,Available,
Importer,WW 0303,AUNTY MARY,Malaysia,+60 11-3304 1001,http://www.facebook.com/auntymarysdelights,,,,Needs checking,Available,
Importer,WW 0303,7 STARS MUSHROOMS SDN BHD,Malaysia,+60 12-282 2067,,,,,Lead,Available,
Importer,WW 0303,HAPPY SEAFOOD IMPORT EXPORT TRADING,Malaysia,+60 12-379 8765,,,,,Lead,Available,
Importer,WW 0303,SOON XING FRUITS VEGETABLES M SDN BHD,Malaysia,+60 12-382 7678,,,,,Lead,Available,
Importer,WW 0303,TS VEGE TRADING SDN BHD,Malaysia,+60 12-406 9349,,,,,Lead,Available,
Importer,WW 0303,D FRESH SDN BHD,Malaysia,+60 12-592 5855,http://www.facebook.com/DFreshFruitsCafe,,,,Needs checking,Available,
Importer,WW 0303,COUNTRY GLOBAL TRADE SDN BHD,Malaysia,+60 12-711 2131,,,,,Lead,Not Available,
Importer,WW 0303,HONSEN FOOD VEGETABLES JOHOR SDN BHD,Malaysia,+60 12-777 3922,,,,,Lead,Available,
Importer,WW 0303,FAR FROZEN FISH SDN BHD,Malaysia,+60 13-999 1777,https://www.farfrozenfish.com.my/,,,,Needs checking,Available,
Importer,WW 0303,I CAMIDAS SDN BHD,Malaysia,+60 14-967 6872,,,,,Lead,Available,
